label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
ㅌ,0.0,0.0,0.0,-0.10828781,-0.20270194,0.011106588,-0.26792124,-0.283455,-0.020681228,-0.4272239,-0.21045914,-0.04690121,-0.54287773,-0.11910444,-0.08045028,-0.29153454,-0.4216816,-0.13192439,-0.5194716,-0.529661,-0.17987597,-0.65606064,-0.57402533,-0.2011247,-0.7697018,-0.60164154,-0.21351027,-0.28012347,-0.2670365,-0.15874092,-0.5740505,-0.26322478,-0.215442,-0.7280681,-0.25340942,-0.24066772,-0.84700733,-0.25873488,-0.25975746,-0.28590304,-0.11012269,-0.17305821,-0.5600547,-0.1286716,-0.22805484,-0.7112332,-0.15292855,-0.2518034,-0.82125014,-0.17181952,-0.26612067,-0.29499224,0.023549426,-0.1783988,-0.46500394,-0.046778847,-0.20601074,-0.48020962,-0.087083645,-0.19532958,-0.47285697,-0.10863562,-0.18635288
ㅌ,0.0,0.0,0.0,-0.103140384,-0.20491551,0.0214969,-0.26092508,-0.29000536,-0.007910887,-0.42183152,-0.22187503,-0.03351999,-0.5415848,-0.13899733,-0.06749473,-0.28527382,-0.44266438,-0.13123293,-0.5114597,-0.54232496,-0.18233734,-0.6491042,-0.5815354,-0.20669442,-0.7632879,-0.6070294,-0.22114936,-0.2751383,-0.28929645,-0.1627606,-0.57152784,-0.2931195,-0.22001114,-0.72520024,-0.28318468,-0.24493735,-0.8445564,-0.28762326,-0.26451412,-0.28266045,-0.1332436,-0.18063004,-0.55782175,-0.15386729,-0.2340108,-0.70396096,-0.17482775,-0.25404283,-0.80994123,-0.19402646,-0.26610756,-0.29429036,0.004472061,-0.18871115,-0.4596515,-0.059582263,-0.21204388,-0.47457388,-0.09579762,-0.19770278,-0.4675488,-0.119854204,-0.18700387
ㅇ,0.0,0.0,0.0,-0.1237842,-0.09334286,-0.01882196,-0.22268805,-0.23362787,-0.037179768,-0.30502945,-0.3248347,-0.06494214,-0.3678869,-0.4131924,-0.09138714,-0.16068994,-0.46667984,0.004363155,-0.25093102,-0.5955822,-0.07050437,-0.31521547,-0.556337,-0.13573861,-0.35785684,-0.48646167,-0.16833134,-0.109347425,-0.50263935,-0.023164406,-0.1733947,-0.70674473,-0.063673556,-0.22710498,-0.8396274,-0.10587822,-0.26916495,-0.9533971,-0.13632411,-0.047052275,-0.48691103,-0.0628441,-0.088186674,-0.70077145,-0.10304831,-0.12373775,-0.84134847,-0.13593379,-0.15756065,-0.9605899,-0.15671897,0.022804702,-0.4320551,-0.10617097,0.02099296,-0.60132974,-0.13866611,0.018396609,-0.7265049,-0.14930265,0.012714878,-0.8389923,-0.15476729
ㅇ,0.0,0.0,0.0,-0.12001806,-0.085903905,-0.026140708,-0.21435435,-0.22395965,-0.047774676,-0.2919648,-0.32094598,-0.077233694,-0.35467774,-0.4079061,-0.105336055,-0.15335342,-0.4654341,-0.0069596427,-0.24631038,-0.5919929,-0.082175836,-0.30918643,-0.55678374,-0.14603601,-0.34785226,-0.48793012,-0.17791763,-0.09901557,-0.5031193,-0.03176118,-0.15974398,-0.71119505,-0.073212154,-0.21169665,-0.84468573,-0.11473579,-0.2516084,-0.9569394,-0.14477624,-0.03421598,-0.4863253,-0.06875453,-0.06986344,-0.70220405,-0.111150324,-0.10344041,-0.8417108,-0.14535767,-0.13526377,-0.96000165,-0.16706432,0.038199034,-0.42901665,-0.10969675,0.04404986,-0.59737813,-0.14584221,0.04500322,-0.7219761,-0.15911813,0.04099989,-0.8362088,-0.16619217
ㅌ,0.0,0.0,0.0,-0.101150975,-0.20378314,0.01811589,-0.26628032,-0.28519768,-0.008113231,-0.43038294,-0.20650908,-0.029550152,-0.5481567,-0.12142199,-0.05836023,-0.28644153,-0.44713128,-0.11910883,-0.5101458,-0.55113995,-0.162907,-0.645651,-0.5955259,-0.18224645,-0.7568916,-0.6242703,-0.19339506,-0.2829776,-0.29126436,-0.1475492,-0.5764135,-0.29958838,-0.19908313,-0.72769326,-0.29342866,-0.22160788,-0.8450052,-0.30085427,-0.23867212,-0.29298627,-0.13510697,-0.16336203,-0.5612458,-0.1592794,-0.21739872,-0.7062112,-0.1864245,-0.24117488,-0.81310534,-0.20797044,-0.25482625,-0.3031059,-0.0010858831,-0.16916387,-0.45764306,-0.0777844,-0.19430517,-0.45503592,-0.111822374,-0.18019874,-0.4324988,-0.12547615,-0.16893634
ㅇ,0.0,0.0,0.0,-0.12409255,-0.09494216,-0.021534922,-0.22453393,-0.23812017,-0.03973752,-0.30442458,-0.3315723,-0.06716909,-0.36762556,-0.41606176,-0.09289835,-0.15276593,-0.4730683,0.005203563,-0.2440184,-0.5998084,-0.06809321,-0.31103328,-0.5615456,-0.13258657,-0.35697293,-0.49612674,-0.16536827,-0.10169099,-0.507227,-0.02160788,-0.16273937,-0.7099884,-0.06327809,-0.21683933,-0.8412693,-0.10690595,-0.26278672,-0.95487285,-0.13842307,-0.04054811,-0.49084127,-0.060797576,-0.077797815,-0.70186996,-0.10223675,-0.11387323,-0.84124434,-0.13725577,-0.15009883,-0.9593692,-0.15923995,0.026993245,-0.4354804,-0.104084976,0.02751276,-0.6056582,-0.13657485,0.026489832,-0.73309803,-0.14853968,0.020442488,-0.8472973,-0.15544622
ㅌ,0.0,0.0,0.0,-0.07850874,-0.24719131,0.002588169,-0.2181674,-0.35080612,-0.02397408,-0.36140582,-0.33510745,-0.03790925,-0.46541566,-0.27936321,-0.057557303,-0.26248842,-0.41507983,-0.15238054,-0.4596526,-0.56281704,-0.19829717,-0.58608377,-0.63804656,-0.21954697,-0.69051766,-0.6861269,-0.22894385,-0.2990061,-0.25183502,-0.15547724,-0.5739387,-0.27807617,-0.20459737,-0.71728194,-0.29372144,-0.22104193,-0.82624495,-0.31112725,-0.2312931,-0.3303684,-0.102031626,-0.14266329,-0.57542074,-0.14783457,-0.17779487,-0.71929437,-0.1973379,-0.1931716,-0.8227827,-0.22629946,-0.20288885,-0.35032424,0.008339417,-0.12184061,-0.46761444,-0.110925004,-0.12717976,-0.47122952,-0.18348688,-0.109453805,-0.4568266,-0.24033453,-0.09615932
ㅌ,0.0,0.0,0.0,-0.12701777,-0.21870989,0.001977657,-0.29052296,-0.28604248,-0.032739736,-0.4405029,-0.23296095,-0.054261953,-0.54726267,-0.14224364,-0.08295825,-0.35147184,-0.33542934,-0.19051243,-0.58553946,-0.39165163,-0.2584953,-0.73388124,-0.40606144,-0.29493505,-0.858203,-0.40513408,-0.31520465,-0.33568338,-0.16528024,-0.19757263,-0.62202185,-0.07058077,-0.25872308,-0.7802357,-0.017893847,-0.2814979,-0.8984069,0.019661222,-0.30199525,-0.32947686,0.00019507625,-0.18869044,-0.59811306,0.060071416,-0.23344299,-0.75761354,0.07643356,-0.25120735,-0.86093247,0.09096775,-0.26464453,-0.32918954,0.12501685,-0.17126769,-0.5071584,0.09201779,-0.19130954,-0.5832813,0.05126772,-0.18766557,-0.63608366,0.008958299,-0.18504646
ㅌ,0.0,0.0,0.0,-0.11991362,-0.22215247,0.019486297,-0.28675193,-0.29342785,-0.005649418,-0.4408785,-0.24989207,-0.024306897,-0.55448294,-0.16553779,-0.051618144,-0.35791996,-0.37536055,-0.16339193,-0.5962847,-0.44613796,-0.22384559,-0.74614096,-0.44282418,-0.2522874,-0.8682376,-0.4178476,-0.26751977,-0.33228904,-0.22317189,-0.18528853,-0.63850677,-0.13815813,-0.24895528,-0.8050246,-0.08409066,-0.27442196,-0.9318321,-0.044378255,-0.29584256,-0.31990972,-0.06271644,-0.19111969,-0.6032257,-0.0005695303,-0.23991103,-0.75812423,0.019810067,-0.2575235,-0.8596463,0.0365255,-0.2689478,-0.3142761,0.0712184,-0.18743059,-0.50696945,0.051441744,-0.20861316,-0.5798224,0.017660707,-0.20337702,-0.6227085,-0.017918615,-0.19921191
ㅈ,0.0,0.0,0.0,-0.13892157,0.075771175,-0.043906763,-0.26861635,0.20205146,-0.11014221,-0.40295506,0.2712165,-0.16539031,-0.51257175,0.27733248,-0.22170599,-0.173231,0.3469102,-0.19483817,-0.22980148,0.6245769,-0.25480145,-0.2658669,0.78360957,-0.2820252,-0.28710717,0.9102362,-0.29839498,-0.06134444,0.360879,-0.18772085,-0.042484555,0.65196174,-0.24448137,-0.025952546,0.83230495,-0.25693667,-0.007282615,0.96426773,-0.26458776,0.03396982,0.35039616,-0.16797033,0.0024508648,0.5321034,-0.18825464,-0.023622578,0.4715922,-0.14270388,-0.032954324,0.3895889,-0.108273916,0.10780252,0.33531892,-0.1508888,0.065808825,0.46685383,-0.14928739,0.043865412,0.41215596,-0.09964418,0.045096613,0.34496835,-0.059831735
ㅈ,0.0,0.0,0.0,-0.14205585,0.074126,-0.04761534,-0.27132118,0.20120072,-0.11461211,-0.4041731,0.27697203,-0.17080583,-0.5140851,0.28891873,-0.22797759,-0.17415375,0.34065184,-0.19294545,-0.22564235,0.6214902,-0.25571877,-0.25666252,0.7832602,-0.2841713,-0.27297568,0.9138152,-0.3007093,-0.06107039,0.35185894,-0.18689927,-0.043577895,0.64404863,-0.24362648,-0.029060496,0.8210974,-0.254474,-0.012224831,0.95409626,-0.26123148,0.034287244,0.34052393,-0.17018344,-0.00060484227,0.5299117,-0.19845812,-0.026585842,0.4670938,-0.15729089,-0.03388655,0.38390812,-0.12341461,0.107758634,0.32405713,-0.15604609,0.06291848,0.46603534,-0.16289248,0.04154806,0.40696168,-0.1176352,0.044624005,0.33473125,-0.07944659
ㅈ,0.0,0.0,0.0,-0.13970727,0.07666661,-0.04400736,-0.2677977,0.2071655,-0.10978096,-0.40547717,0.2782004,-0.1645811,-0.5148602,0.282512,-0.22063282,-0.17242126,0.34894487,-0.19291982,-0.21706668,0.6288272,-0.25460353,-0.24626273,0.79011804,-0.28356802,-0.26171914,0.91703635,-0.30091098,-0.0596055,0.36256936,-0.18433776,-0.03760836,0.65288323,-0.23726058,-0.018825324,0.8320465,-0.24798818,0.00063938106,0.9609615,-0.25603387,0.034721915,0.35115865,-0.16404472,0.005964116,0.5364962,-0.18013613,-0.02520596,0.47689033,-0.13499081,-0.038566425,0.39311218,-0.10209284,0.10658062,0.33383876,-0.14652297,0.063882895,0.46186796,-0.14348349,0.03824489,0.407534,-0.09681844,0.0355177,0.340043,-0.05989762
ㅍ,0.0,0.0,0.0,-0.19035196,-0.04234153,-0.05663434,-0.35601905,-0.24518774,-0.09116631,-0.41241783,-0.45857266,-0.13642189,-0.29759327,-0.49783438,-0.17118342,-0.25025374,-0.61443967,0.014126689,-0.27498016,-0.88390404,-0.069063224,-0.31350756,-0.8214357,-0.13720895,-0.30049965,-0.6802274,-0.17406926,-0.15180269,-0.6503679,-0.005492258,-0.16814987,-0.98141396,-0.09247807,-0.21719255,-0.9168908,-0.14652239,-0.20637375,-0.76068753,-0.16252582,-0.053408567,-0.6416897,-0.041975465,-0.06942136,-0.9376791,-0.095954224,-0.112041876,-0.88698965,-0.11012118,-0.10432853,-0.75705725,-0.103627995,0.054028463,-0.6039464,-0.0896578,0.0270614,-0.834343,-0.113072634,-0.0076181786,-0.8321464,-0.11490909,-0.009962575,-0.7449332,-0.10880942
ㅈ,0.0,0.0,0.0,-0.14039792,0.077443846,-0.042514592,-0.27042875,0.20482711,-0.10723877,-0.40089852,0.2759755,-0.1616124,-0.5085422,0.28852275,-0.21714103,-0.17682187,0.33908707,-0.19030958,-0.2274534,0.6204157,-0.25303474,-0.25750726,0.78195494,-0.28182074,-0.2720307,0.91123694,-0.29799068,-0.06333918,0.34821165,-0.18675575,-0.045710213,0.6501345,-0.24361707,-0.03037948,0.83045834,-0.2555224,-0.011218094,0.96487975,-0.26245236,0.034078334,0.33754078,-0.17182966,0.004604001,0.54203093,-0.2007934,-0.022904372,0.4762296,-0.15823625,-0.032195337,0.389807,-0.12305332,0.10980838,0.32351917,-0.1585028,0.064487405,0.47456476,-0.16516623,0.043945417,0.41514713,-0.116656415,0.04760065,0.3434961,-0.07583177
ㅈ,0.0,0.0,0.0,-0.14244993,0.07617656,-0.0466865,-0.27002764,0.2037083,-0.113806665,-0.40031493,0.27692363,-0.17000438,-0.5100794,0.29031405,-0.2274353,-0.17581715,0.33927077,-0.19449179,-0.2261023,0.620019,-0.25650308,-0.25741997,0.78274786,-0.28380916,-0.27446333,0.913886,-0.2991358,-0.060807314,0.3500619,-0.18920676,-0.04399259,0.64788353,-0.24681379,-0.029541528,0.82685226,-0.25791243,-0.012139185,0.961693,-0.26390216,0.036519248,0.33876783,-0.17282307,0.00452793,0.53960043,-0.20330022,-0.022883167,0.4744362,-0.1615483,-0.031534895,0.38951463,-0.12605037,0.11127852,0.3239102,-0.15837727,0.06523916,0.47520778,-0.16612868,0.043651633,0.4162205,-0.11838704,0.046099894,0.34347263,-0.077824265
ㅈ,0.0,0.0,0.0,-0.14579122,0.06506928,-0.04240816,-0.28174362,0.18306895,-0.105042435,-0.42104825,0.24213468,-0.15683703,-0.52928954,0.23407172,-0.2093573,-0.20203,0.3344382,-0.18649876,-0.25672305,0.61436117,-0.24255666,-0.29132503,0.77738696,-0.2684993,-0.31044313,0.90703106,-0.28446403,-0.08530693,0.35709655,-0.17842567,-0.076042205,0.64869386,-0.2282247,-0.06494903,0.82741135,-0.23783982,-0.049905162,0.9580665,-0.2452779,0.0144863995,0.35631764,-0.15801625,-0.022962341,0.54670954,-0.17543228,-0.049235426,0.48491618,-0.13071297,-0.058167644,0.39675122,-0.09760433,0.09118023,0.35218644,-0.14014666,0.03758478,0.49614424,-0.1395117,0.018222863,0.44083968,-0.09216181,0.02087065,0.3695288,-0.054064218
ㅍ,0.0,0.0,0.0,-0.19168955,-0.03998642,-0.053474866,-0.35624138,-0.22754018,-0.084652625,-0.39825422,-0.43817842,-0.12747271,-0.29050177,-0.5132271,-0.15917668,-0.2617768,-0.60136515,0.018155051,-0.28917816,-0.874365,-0.06406477,-0.32974023,-0.785368,-0.12773581,-0.3125333,-0.6374252,-0.15865047,-0.17003798,-0.64437157,-0.0012899381,-0.1934479,-0.97766495,-0.08215314,-0.24191277,-0.8831243,-0.12438124,-0.22592674,-0.7280465,-0.12997219,-0.07384239,-0.6489764,-0.038313527,-0.09313309,-0.94847465,-0.093861245,-0.13850097,-0.87745357,-0.10931857,-0.12270378,-0.7431419,-0.10142547,0.033354584,-0.6224612,-0.08563926,0.006558739,-0.8564206,-0.108200386,-0.035386723,-0.83946383,-0.10780572,-0.034638725,-0.7397111,-0.09905753
ㅈ,0.0,0.0,0.0,-0.15123063,0.048590846,-0.043169238,-0.2924402,0.158573,-0.103787385,-0.4360994,0.2011395,-0.15283298,-0.54752195,0.1719656,-0.20334809,-0.22921872,0.3134433,-0.18185623,-0.2975777,0.59965765,-0.24082115,-0.33734807,0.76300293,-0.2658032,-0.35925713,0.8910079,-0.27755943,-0.110314645,0.35856897,-0.17368194,-0.12159914,0.6637162,-0.2163902,-0.12975073,0.83270705,-0.21914558,-0.1339022,0.94945776,-0.21896188,-0.0075031496,0.37752697,-0.15568018,-0.05508861,0.5590467,-0.17404933,-0.08328604,0.49787956,-0.1375866,-0.09537858,0.41121224,-0.10736936,0.07149121,0.38303483,-0.13942352,0.011883613,0.50037456,-0.14025012,-0.009996949,0.44139177,-0.09891956,-0.0119236605,0.3691793,-0.063283436
ㅁ,0.0,0.0,0.0,-0.13112536,-0.093519986,-0.055140737,-0.19982816,-0.29164276,-0.08522581,-0.10856904,-0.40926468,-0.12223899,0.021936687,-0.44030052,-0.1502045,-0.17336008,-0.6544298,-0.012907754,-0.19044583,-0.9098742,-0.11717736,-0.22282071,-0.95876724,-0.17639843,-0.23016429,-0.8571512,-0.19259566,-0.031072687,-0.6472446,-0.03726685,0.051121935,-0.97732943,-0.14159973,-0.0035562085,-0.9489211,-0.1809539,-0.048194546,-0.8203235,-0.17234914,0.077545084,-0.5625545,-0.07801299,0.08602447,-0.6144488,-0.19398761,0.006291377,-0.47537446,-0.21309525,-0.03148137,-0.39848843,-0.18677479,0.1579927,-0.4416211,-0.12344112,0.10344054,-0.3920947,-0.19980846,0.043301973,-0.28991792,-0.20411086,0.021415977,-0.25709566,-0.18323165
ㅍ,0.0,0.0,0.0,-0.1884281,-0.038307697,-0.04729638,-0.35396752,-0.22352976,-0.07419619,-0.3930467,-0.43665454,-0.11466143,-0.27343,-0.49421284,-0.14390466,-0.26470855,-0.60115075,0.02214805,-0.29485777,-0.87809336,-0.057066128,-0.3323931,-0.76300436,-0.114133336,-0.3078982,-0.6189552,-0.1419243,-0.17547074,-0.64318585,-0.00014163692,-0.20597455,-0.9751831,-0.08119344,-0.2502284,-0.8501904,-0.11578363,-0.224565,-0.70191276,-0.11459542,-0.0805576,-0.6483879,-0.03963901,-0.10711808,-0.9433019,-0.09670623,-0.15229006,-0.84607303,-0.10515573,-0.13125856,-0.7129291,-0.09063313,0.025350902,-0.6235728,-0.08918088,-0.0058623794,-0.86037207,-0.10938048,-0.052244358,-0.82618195,-0.10475966,-0.04592242,-0.72183126,-0.09267949
ㅍ,0.0,0.0,0.0,-0.19174886,-0.06535762,-0.04940739,-0.33608785,-0.26081905,-0.08023035,-0.36546612,-0.46750382,-0.12401075,-0.26133153,-0.50156736,-0.15692787,-0.21715173,-0.62366545,0.021204045,-0.23135944,-0.8959727,-0.061612237,-0.27306524,-0.79948425,-0.124599725,-0.260085,-0.6494746,-0.1549646,-0.12489324,-0.6542889,-0.000203009,-0.13255271,-0.98757446,-0.08441861,-0.18186316,-0.88563365,-0.12695561,-0.16917412,-0.73034054,-0.13114387,-0.029698675,-0.6490338,-0.03874041,-0.033210017,-0.9491552,-0.09737603,-0.08128191,-0.8793196,-0.11223127,-0.07057885,-0.74582344,-0.10176062,0.07421294,-0.6115834,-0.0872326,0.06548008,-0.8482946,-0.10987538,0.02262957,-0.84186924,-0.109351836,0.019411705,-0.74975467,-0.09940472
ㅁ,0.0,0.0,0.0,-0.13021195,-0.07970043,-0.055536196,-0.2203741,-0.28997046,-0.09169586,-0.17022853,-0.42966792,-0.13464318,-0.04534129,-0.45347738,-0.16463225,-0.17182237,-0.6435776,-0.02486836,-0.18140908,-0.89407194,-0.12026569,-0.22155643,-0.9609376,-0.16586637,-0.24265006,-0.87305886,-0.17327107,-0.03019314,-0.6482285,-0.04797722,0.058127616,-0.95844954,-0.14562683,-0.019749904,-0.95502144,-0.16870485,-0.08040503,-0.84209454,-0.14883554,0.076005094,-0.57783663,-0.08675939,0.028080333,-0.6186688,-0.1932638,-0.04727527,-0.47650793,-0.18635274,-0.057310376,-0.3833336,-0.14229472,0.14550133,-0.46925578,-0.1326686,0.023528578,-0.40773013,-0.20313674,-0.026856054,-0.3013087,-0.20029828,-0.012604217,-0.26599544,-0.17302427
ㅍ,0.0,0.0,0.0,-0.18827057,-0.05471389,-0.057514463,-0.34906918,-0.2552246,-0.09116287,-0.36831263,-0.47355464,-0.13407111,-0.23466453,-0.49589592,-0.166937,-0.23655851,-0.62476933,0.004647053,-0.24698354,-0.89735496,-0.07427345,-0.27807072,-0.8132475,-0.13328859,-0.2655255,-0.6710578,-0.16250272,-0.13569151,-0.65839756,-0.01127236,-0.14721602,-0.9849484,-0.090575986,-0.1814074,-0.89098555,-0.12741968,-0.16755427,-0.7365641,-0.12950641,-0.03394271,-0.65128416,-0.043950766,-0.046537418,-0.934039,-0.1016617,-0.07812947,-0.8624678,-0.11444287,-0.06666737,-0.72738826,-0.10329195,0.07425579,-0.6119049,-0.08679379,0.05782933,-0.8394028,-0.11339951,0.026286758,-0.8245468,-0.11405162,0.02517079,-0.72808677,-0.105117835
ㅍ,0.0,0.0,0.0,-0.18844576,-0.062392924,-0.052233525,-0.3411971,-0.2796064,-0.080698125,-0.33744466,-0.49014306,-0.11957019,-0.20523165,-0.48504126,-0.15023448,-0.23885928,-0.6336838,0.008188085,-0.24611151,-0.8977162,-0.06434821,-0.2810067,-0.82162446,-0.120423794,-0.27149385,-0.6821744,-0.1498405,-0.13912329,-0.6678339,-0.009553042,-0.14484912,-0.98587763,-0.0840469,-0.18175699,-0.89626765,-0.12094909,-0.17156315,-0.74079823,-0.12554546,-0.037495445,-0.65677595,-0.043139294,-0.044140875,-0.9390417,-0.09632573,-0.076349705,-0.86683744,-0.1118877,-0.06562094,-0.7278319,-0.1054528,0.07183462,-0.6125119,-0.08667339,0.061159514,-0.8381078,-0.11123108,0.029038928,-0.820551,-0.11405456,0.028371572,-0.7221159,-0.10880157
ㅍ,0.0,0.0,0.0,-0.18037182,-0.056071166,-0.053677697,-0.33119667,-0.24608408,-0.089191236,-0.3471107,-0.4452623,-0.13630302,-0.22297388,-0.45637786,-0.1747243,-0.21986124,-0.62306726,-0.0017581488,-0.22802608,-0.90057325,-0.085205354,-0.2684653,-0.7973879,-0.1432293,-0.25276205,-0.6535228,-0.17197992,-0.122516684,-0.65353376,-0.02379994,-0.12814489,-0.98559576,-0.110362135,-0.1773218,-0.86546624,-0.14440548,-0.16434518,-0.7114033,-0.14309862,-0.024091804,-0.6416885,-0.062270205,-0.027693605,-0.93754363,-0.12519483,-0.074783675,-0.8395012,-0.13264385,-0.064221956,-0.70189095,-0.1174191,0.08201756,-0.595642,-0.11055816,0.07008311,-0.82911724,-0.13617234,0.026798317,-0.7901191,-0.13120633,0.02603795,-0.68542063,-0.11905265
ㅁ,0.0,0.0,0.0,-0.12766735,-0.08036467,-0.10168798,-0.1673454,-0.26492298,-0.15231097,-0.015628463,-0.36605695,-0.19946665,0.13978662,-0.42517486,-0.23489642,-0.1302413,-0.6657366,-0.05286169,-0.15003684,-0.91457075,-0.17916702,-0.13677317,-0.9584971,-0.25015268,-0.116474666,-0.87320536,-0.2728479,0.018669777,-0.668458,-0.057148576,0.10006363,-0.95673853,-0.18055394,0.09521792,-0.95626956,-0.22594441,0.07638207,-0.871535,-0.2203967,0.123310424,-0.58465517,-0.0835318,0.18155341,-0.6021175,-0.21661416,0.10685906,-0.44501165,-0.23855287,0.04003005,-0.36311245,-0.21094036,0.19853218,-0.45500395,-0.11845724,0.18861082,-0.37498432,-0.21106642,0.12711999,-0.25427386,-0.22077493,0.0735632,-0.2173771,-0.20022316
ㅍ,0.0,0.0,0.0,-0.18090707,-0.048699003,-0.05397636,-0.3348074,-0.23793119,-0.090037555,-0.3575996,-0.43127817,-0.13809736,-0.23332344,-0.45482978,-0.17719908,-0.23264456,-0.61831445,-0.0018298263,-0.24294777,-0.89663905,-0.08552582,-0.28901383,-0.79173636,-0.14385146,-0.27404597,-0.64648664,-0.17353737,-0.13989113,-0.6506151,-0.024323123,-0.1504442,-0.98228276,-0.1117462,-0.20490079,-0.8538127,-0.14685929,-0.19059998,-0.69959277,-0.14685929,-0.043755934,-0.6412367,-0.063392155,-0.048768263,-0.941352,-0.12737381,-0.10081124,-0.83588594,-0.13757427,-0.08866762,-0.6936127,-0.1248891,0.06292339,-0.59933203,-0.11220391,0.04957028,-0.833496,-0.13953589,0.0012768223,-0.7910481,-0.13718195,0.00040114566,-0.6826696,-0.12730843
ㅍ,0.0,0.0,0.0,-0.17979859,-0.058425426,-0.051037785,-0.3264424,-0.25400895,-0.085398905,-0.34386584,-0.45330182,-0.1317329,-0.22627605,-0.46617442,-0.16937113,-0.21360074,-0.6294735,-0.0010332653,-0.21480905,-0.90922856,-0.08390635,-0.26065156,-0.81117517,-0.1417265,-0.24923888,-0.6652834,-0.17040943,-0.11762813,-0.65437466,-0.024269203,-0.11829647,-0.986918,-0.1095393,-0.17271227,-0.87105894,-0.14406265,-0.16095473,-0.71670884,-0.14380309,-0.020747246,-0.6389911,-0.06356224,-0.020139853,-0.9382372,-0.12504885,-0.07336044,-0.84508723,-0.13380949,-0.0642003,-0.70642793,-0.12031163,0.08274175,-0.5915669,-0.112394616,0.07420169,-0.8270686,-0.13770309,0.026726877,-0.793066,-0.13367969,0.024532398,-0.68882245,-0.12271269
ㅍ,0.0,0.0,0.0,-0.18252453,-0.05860094,-0.052800775,-0.33128226,-0.25379232,-0.08865384,-0.3479935,-0.44959515,-0.13624063,-0.22791418,-0.45877352,-0.17509231,-0.21853733,-0.6284153,-0.002857054,-0.22225714,-0.9072645,-0.086567834,-0.26816702,-0.80271536,-0.14536686,-0.25565925,-0.65599805,-0.17548345,-0.12278958,-0.65229684,-0.0258132,-0.124052584,-0.9859356,-0.111990914,-0.1790121,-0.8633916,-0.14836548,-0.16739404,-0.71005833,-0.14992997,-0.026410524,-0.63678664,-0.06489304,-0.02119832,-0.93875694,-0.12685364,-0.07653936,-0.84076536,-0.13754438,-0.06951534,-0.700223,-0.12613659,0.07836978,-0.5885394,-0.1136206,0.06983393,-0.8227045,-0.138457,0.02087508,-0.7860006,-0.1358495,0.01746156,-0.6820964,-0.12646252
ㅁ,0.0,0.0,0.0,-0.13867328,-0.084769204,-0.08364095,-0.20963518,-0.26963916,-0.13433743,-0.079354964,-0.3336147,-0.18570496,0.06493455,-0.36000457,-0.22328502,-0.12045455,-0.6475847,-0.056248996,-0.11550325,-0.90532655,-0.18692511,-0.14852731,-0.95533305,-0.2554965,-0.15796219,-0.8642849,-0.27526262,0.04116601,-0.64082533,-0.07339184,0.14524241,-0.9206269,-0.20327486,0.093824215,-0.907394,-0.24817573,0.04825755,-0.8128817,-0.23865868,0.14893855,-0.546973,-0.10987377,0.11200434,-0.5070684,-0.24085492,0.016872056,-0.36997795,-0.2525682,-0.019717619,-0.32900387,-0.21791643,0.2085182,-0.41512942,-0.1545916,0.10160184,-0.2768641,-0.2387807,0.035031993,-0.18501864,-0.2442713,0.028258812,-0.20014316,-0.22145481
ㅊ,0.0,0.0,0.0,-0.14191917,0.06970253,-0.04347658,-0.255286,0.18422416,-0.09729574,-0.37436014,0.2458422,-0.13373782,-0.48486218,0.2453052,-0.17468107,-0.18416321,0.3556301,-0.18610708,-0.20826717,0.6053031,-0.23665859,-0.22770035,0.7586068,-0.26124182,-0.24378024,0.8858595,-0.27647653,-0.06967284,0.37670928,-0.17511389,-0.061426148,0.65459824,-0.22592504,-0.0538525,0.8316277,-0.24600714,-0.05566813,0.96361995,-0.26141497,0.026225613,0.36512893,-0.15278119,0.061934575,0.6039906,-0.20203428,0.083760016,0.75669867,-0.2254057,0.10189642,0.8521112,-0.23960164,0.09213628,0.3479167,-0.12542799,0.0624314,0.45244545,-0.15304087,0.02665816,0.40121454,-0.14654882,0.010373133,0.3382171,-0.14187454
